ExperimentName,Category,Subject,SPIKYCON,Block,con_inc,Picture1,Picture2,same_diff,Slide3.ACC,Slide3.RT,typefoil,typetarget,Sound
spikeycons16_extracols,Large,Large18,S7,4,c,r3.bmp,r1.bmp,s,1,127,r,r,rin
spikeycons16_extracols,Large,Large18,S7,4,i,rx4.bmp,p4.bmp,s,1,716,p,rx,wor
spikeycons16_extracols,Large,Large18,S7,4,c,rx3.bmp,r2.bmp,d,1,1161,rx,r,now
spikeycons16_extracols,Large,Large18,S7,4,c,r4.bmp,px3.bmp,s,1,584,px,r,nim
spikeycons16_extracols,Large,Large18,S7,4,c,p3.bmp,px1.bmp,d,1,574,px,p,teg
spikeycons16_extracols,Large,Large18,S7,4,i,px4.bmp,r2.bmp,s,1,598,r,px,tub
spikeycons16_extracols,Large,Large18,S7,4,c,rx4.bmp,p3.bmp,s,1,591,rx,p,teg
spikeycons16_extracols,Large,Large18,S7,4,i,px4.bmp,p4.bmp,d,1,314,p,px,tub
spikeycons16_extracols,Large,Large18,S7,4,c,p2.bmp,px2.bmp,d,0,442,px,p,gat
spikeycons16_extracols,Large,Large18,S7,4,i,px1.bmp,px3.bmp,s,1,751,px,px,kag
spikeycons16_extracols,Large,Large18,S7,4,i,rx3.bmp,rx2.bmp,s,0,410,rx,rx,lan
spikeycons16_extracols,Large,Large18,S7,4,i,px3.bmp,r1.bmp,s,1,867,r,px,kib
spikeycons16_extracols,Large,Large18,S7,4,i,px2.bmp,rx1.bmp,d,0,699,rx,px,bik
spikeycons16_extracols,Large,Large18,S7,4,i,rx3.bmp,p1.bmp,s,0,665,p,rx,mun
spikeycons16_extracols,Large,Large18,S7,4,i,rx1.bmp,r2.bmp,d,1,1107,r,rx,wem
spikeycons16_extracols,Large,Large18,S7,4,c,r2.bmp,px1.bmp,s,1,605,px,r,now
spikeycons16_extracols,Large,Large18,S7,4,c,r3.bmp,p1.bmp,d,1,184,r,p,dup
spikeycons16_extracols,Large,Large18,S7,4,c,p3.bmp,p4.bmp,s,0,401,p,p,ped
spikeycons16_extracols,Large,Large18,S7,4,c,p2.bmp,r4.bmp,d,1,824,p,r,nim
spikeycons16_extracols,Large,Large18,S7,4,i,px4.bmp,rx4.bmp,d,1,336,px,rx,wor
spikeycons16_extracols,Large,Large18,S7,4,c,r4.bmp,r3.bmp,s,0,797,r,r,ren
spikeycons16_extracols,Large,Large18,S7,4,c,rx2.bmp,r1.bmp,d,0,810,rx,r,rin
spikeycons16_extracols,Large,Large18,S7,4,i,rx2.bmp,rx1.bmp,s,0,1700,rx,rx,wem
spikeycons16_extracols,Large,Large18,S7,4,c,p4.bmp,r1.bmp,d,1,83,p,r,rin
spikeycons16_extracols,Large,Large18,S7,4,c,r2.bmp,r1.bmp,s,1,146,r,r,now
spikeycons16_extracols,Large,Large18,S7,4,i,r4.bmp,px1.bmp,s,0,859,r,px,kag
spikeycons16_extracols,Large,Large18,S7,4,c,r3.bmp,px2.bmp,s,0,249,px,r,ren
spikeycons16_extracols,Large,Large18,S7,4,c,p4.bmp,px4.bmp,d,1,458,px,p,ped
spikeycons16_extracols,Large,Large18,S7,4,i,px3.bmp,rx3.bmp,d,1,731,px,rx,mun
spikeycons16_extracols,Large,Large18,S7,4,c,rx3.bmp,p1.bmp,s,1,325,rx,p,dup
spikeycons16_extracols,Large,Large18,S7,4,c,r4.bmp,rx1.bmp,d,0,930,rx,r,nim
spikeycons16_extracols,Large,Large18,S7,4,c,p1.bmp,p3.bmp,s,1,1010,p,p,teg
spikeycons16_extracols,Large,Large18,S7,4,i,px3.bmp,p3.bmp,d,1,197,p,px,kib
spikeycons16_extracols,Large,Large18,S7,4,i,r3.bmp,rx4.bmp,d,1,559,r,rx,wor
spikeycons16_extracols,Large,Large18,S7,4,i,px2.bmp,px1.bmp,s,0,444,px,px,bik
spikeycons16_extracols,Large,Large18,S7,4,i,rx2.bmp,p2.bmp,s,1,197,p,rx,lan
spikeycons16_extracols,Large,Large18,S7,4,c,r2.bmp,p2.bmp,d,0,704,r,p,gat
spikeycons16_extracols,Large,Large18,S7,4,i,px4.bmp,rx4.bmp,d,1,378,rx,px,tub
spikeycons16_extracols,Large,Large18,S7,4,c,rx4.bmp,r3.bmp,d,1,592,rx,r,ren
spikeycons16_extracols,Large,Large18,S7,4,i,px1.bmp,p2.bmp,d,0,1005,p,px,kag
spikeycons16_extracols,Large,Large18,S7,4,i,px1.bmp,rx2.bmp,d,1,484,px,rx,lan
spikeycons16_extracols,Large,Large18,S7,4,c,p2.bmp,p4.bmp,s,1,414,p,p,gat
spikeycons16_extracols,Large,Large18,S7,4,c,r1.bmp,px4.bmp,s,1,981,px,r,rin
spikeycons16_extracols,Large,Large18,S7,4,i,px4.bmp,px2.bmp,s,1,580,px,px,tub
spikeycons16_extracols,Large,Large18,S7,4,c,r4.bmp,p3.bmp,d,1,113,r,p,teg
spikeycons16_extracols,Large,Large18,S7,4,c,px3.bmp,p1.bmp,d,1,281,px,p,dup
spikeycons16_extracols,Large,Large18,S7,4,c,p1.bmp,r2.bmp,d,1,430,p,r,now
spikeycons16_extracols,Large,Large18,S7,4,i,r1.bmp,rx3.bmp,d,1,759,r,rx,mun
spikeycons16_extracols,Large,Large18,S7,4,c,r4.bmp,r2.bmp,s,0,796,r,r,nim
spikeycons16_extracols,Large,Large18,S7,4,i,rx3.bmp,px3.bmp,d,0,283,rx,px,kib
spikeycons16_extracols,Large,Large18,S7,4,i,px2.bmp,r3.bmp,s,1,777,r,px,bik
spikeycons16_extracols,Large,Large18,S7,4,i,rx1.bmp,p3.bmp,s,1,536,p,rx,wem
spikeycons16_extracols,Large,Large18,S7,4,i,rx4.bmp,rx1.bmp,s,1,350,rx,rx,wor
spikeycons16_extracols,Large,Large18,S7,4,c,rx2.bmp,p4.bmp,s,0,625,rx,p,ped
spikeycons16_extracols,Large,Large7,S3,1,i,rx3.bmp,rx4.bmp,s,0,7135,rx,rx,mun
spikeycons16_extracols,Large,Large7,S3,1,c,p4.bmp,r1.bmp,d,1,1290,r,p,tub
spikeycons16_extracols,Large,Large7,S3,1,i,rx4.bmp,p4.bmp,s,1,3336,p,rx,rin
spikeycons16_extracols,Large,Large7,S3,1,i,px4.bmp,r2.bmp,s,1,1347,r,px,bik
spikeycons16_extracols,Large,Large7,S3,1,i,rx1.bmp,px2.bmp,d,1,976,px,rx,lan
spikeycons16_extracols,Large,Large7,S3,1,i,px1.bmp,rx2.bmp,d,0,888,rx,px,kib
spikeycons16_extracols,Large,Large7,S3,1,i,px4.bmp,px3.bmp,s,1,1895,px,px,kag
spikeycons16_extracols,Large,Large7,S3,1,c,p3.bmp,r3.bmp,d,1,1436,p,r,wor
spikeycons16_extracols,Large,Large7,S3,1,i,r4.bmp,rx2.bmp,d,0,5271,r,rx,now
spikeycons16_extracols,Large,Large7,S3,1,c,r3.bmp,r1.bmp,s,0,2203,r,r,ren
spikeycons16_extracols,Large,Large7,S3,1,c,rx3.bmp,r2.bmp,d,1,2052,rx,r,nim
spikeycons16_extracols,Large,Large7,S3,1,c,p2.bmp,p1.bmp,s,1,1259,p,p,teg
spikeycons16_extracols,Large,Large7,S3,1,c,p3.bmp,px1.bmp,d,1,537,px,p,dup
spikeycons16_extracols,Large,Large7,S3,1,c,r4.bmp,px3.bmp,s,1,3062,px,r,wem
spikeycons16_extracols,Large,Large7,S3,1,i,p1.bmp,px2.bmp,d,1,1522,p,px,gat
spikeycons16_extracols,Large,Large7,S3,1,c,rx1.bmp,p2.bmp,s,0,1213,rx,p,ped
spikeycons16_extracols,Large,Large7,S3,1,c,r2.bmp,px1.bmp,s,0,4148,px,r,nim
spikeycons16_extracols,Large,Large7,S3,1,c,p3.bmp,p4.bmp,s,1,3503,p,p,tub
spikeycons16_extracols,Large,Large7,S3,1,i,rx1.bmp,r2.bmp,d,0,2499,r,rx,lan
spikeycons16_extracols,Large,Large7,S3,1,c,r3.bmp,p1.bmp,d,0,581,r,p,teg
spikeycons16_extracols,Large,Large7,S3,1,c,p2.bmp,px2.bmp,d,0,4686,px,p,ped
spikeycons16_extracols,Large,Large7,S3,1,i,px2.bmp,rx1.bmp,d,0,882,rx,px,gat
spikeycons16_extracols,Large,Large7,S3,1,i,rx3.bmp,p1.bmp,s,0,2447,p,rx,mun
spikeycons16_extracols,Large,Large7,S3,1,c,rx4.bmp,p3.bmp,s,0,1617,rx,p,dup
spikeycons16_extracols,Large,Large7,S3,1,i,rx3.bmp,rx2.bmp,s,1,5758,rx,rx,now
spikeycons16_extracols,Large,Large7,S3,1,i,px4.bmp,p4.bmp,d,0,973,p,px,bik
spikeycons16_extracols,Large,Large7,S3,1,i,px4.bmp,rx4.bmp,d,0,2644,px,rx,rin
spikeycons16_extracols,Large,Large7,S3,1,c,r4.bmp,r3.bmp,s,1,2407,r,r,wor
spikeycons16_extracols,Large,Large7,S3,1,i,px1.bmp,px3.bmp,s,0,1221,px,px,kib
spikeycons16_extracols,Large,Large7,S3,1,c,p2.bmp,r4.bmp,d,1,584,p,r,wem
spikeycons16_extracols,Large,Large7,S3,1,i,px3.bmp,r1.bmp,s,1,1728,r,px,kag
spikeycons16_extracols,Large,Large7,S3,1,c,rx2.bmp,r1.bmp,d,1,3938,rx,r,ren
spikeycons16_extracols,Large,Large7,S3,1,c,p4.bmp,px4.bmp,d,1,3301,px,p,tub
spikeycons16_extracols,Large,Large7,S3,1,c,p1.bmp,p3.bmp,s,1,10448,p,p,dup
spikeycons16_extracols,Large,Large7,S3,1,i,px2.bmp,px1.bmp,s,1,742,px,px,gat
spikeycons16_extracols,Large,Large7,S3,1,c,p4.bmp,r1.bmp,d,1,608,p,r,ren
spikeycons16_extracols,Large,Large7,S3,1,i,px3.bmp,rx3.bmp,d,1,1058,px,rx,mun
spikeycons16_extracols,Large,Large7,S3,1,i,r4.bmp,px1.bmp,s,0,2665,r,px,kib
spikeycons16_extracols,Large,Large7,S3,1,i,rx2.bmp,p2.bmp,s,0,4061,p,rx,now
spikeycons16_extracols,Large,Large7,S3,1,c,r3.bmp,px2.bmp,s,1,325,px,r,wor
spikeycons16_extracols,Large,Large7,S3,1,c,r4.bmp,rx1.bmp,d,1,131,rx,r,wem
spikeycons16_extracols,Large,Large7,S3,1,c,r2.bmp,r1.bmp,s,1,427,r,r,nim
spikeycons16_extracols,Large,Large7,S3,1,c,rx3.bmp,p1.bmp,s,1,1046,rx,p,teg
spikeycons16_extracols,Large,Large7,S3,1,i,rx2.bmp,rx1.bmp,s,0,1728,rx,rx,lan
spikeycons16_extracols,Large,Large7,S3,1,i,px3.bmp,p3.bmp,d,0,736,p,px,kag
spikeycons16_extracols,Large,Large7,S3,1,c,r2.bmp,p2.bmp,d,1,3437,r,p,ped
spikeycons16_extracols,Large,Large7,S3,1,i,px4.bmp,rx4.bmp,d,0,990,rx,px,bik
spikeycons16_extracols,Large,Large7,S3,1,i,r3.bmp,rx4.bmp,d,0,1048,r,rx,rin
spikeycons16_extracols,Large,Large7,S3,1,c,p1.bmp,r2.bmp,d,1,1592,p,r,nim
spikeycons16_extracols,Large,Large7,S3,1,i,rx3.bmp,px3.bmp,d,0,555,rx,px,kag
spikeycons16_extracols,Large,Large7,S3,1,c,rx4.bmp,r3.bmp,d,1,302,rx,r,wor
spikeycons16_extracols,Large,Large7,S3,1,i,px2.bmp,r3.bmp,s,1,1227,r,px,gat
spikeycons16_extracols,Large,Large7,S3,1,c,rx2.bmp,p4.bmp,s,1,906,rx,p,tub
spikeycons16_extracols,Large,Large7,S3,1,c,p2.bmp,p4.bmp,s,1,6430,p,p,ped
spikeycons16_extracols,Large,Large7,S3,1,i,rx4.bmp,rx1.bmp,s,1,9065,rx,rx,rin
spikeycons16_extracols,Large,Large7,S3,1,i,px1.bmp,p2.bmp,d,0,340,p,px,kib
spikeycons16_extracols,Large,Large7,S3,1,i,rx1.bmp,p3.bmp,s,0,2060,p,rx,lan
spikeycons16_extracols,Large,Large7,S3,1,c,px3.bmp,p1.bmp,d,1,2363,px,p,teg
spikeycons16_extracols,Large,Large7,S3,1,i,r1.bmp,rx3.bmp,d,0,443,r,rx,mun
spikeycons16_extracols,Large,Large7,S3,1,c,r4.bmp,p3.bmp,d,0,1584,r,p,dup
spikeycons16_extracols,Large,Large7,S3,1,c,r1.bmp,px4.bmp,s,0,1001,px,r,ren
spikeycons16_extracols,Large,Large7,S3,1,i,px1.bmp,rx2.bmp,d,1,623,px,rx,now
spikeycons16_extracols,Large,Large7,S3,1,c,r4.bmp,r2.bmp,s,1,1361,r,r,wem
spikeycons16_extracols,Large,Large7,S3,1,i,px4.bmp,px2.bmp,s,0,1795,px,px,bik
spikeycons16_extracols,Large,Large7,S3,2,i,r4.bmp,rx2.bmp,d,1,702,r,rx,now
spikeycons16_extracols,Large,Large7,S3,2,c,rx3.bmp,r2.bmp,d,1,1964,rx,r,nim
spikeycons16_extracols,Large,Large7,S3,2,i,px4.bmp,r2.bmp,s,1,1314,r,px,bik
spikeycons16_extracols,Large,Large7,S3,2,i,p1.bmp,px2.bmp,d,1,3514,p,px,gat
spikeycons16_extracols,Large,Large7,S3,2,c,r4.bmp,px3.bmp,s,0,642,px,r,wem
spikeycons16_extracols,Large,Large7,S3,2,c,r3.bmp,r1.bmp,s,1,334,r,r,ren
spikeycons16_extracols,Large,Large7,S3,2,c,rx1.bmp,p2.bmp,s,1,1761,rx,p,ped
spikeycons16_extracols,Large,Large7,S3,2,c,p3.bmp,px1.bmp,d,1,1020,px,p,dup
spikeycons16_extracols,Large,Large7,S3,2,i,rx3.bmp,rx4.bmp,s,1,1558,rx,rx,mun
spikeycons16_extracols,Large,Large7,S3,2,c,p4.bmp,r1.bmp,d,1,534,r,p,tub
spikeycons16_extracols,Large,Large7,S3,2,i,px1.bmp,rx2.bmp,d,0,479,rx,px,kib
spikeycons16_extracols,Large,Large7,S3,2,i,px4.bmp,px3.bmp,s,1,662,px,px,kag
spikeycons16_extracols,Large,Large7,S3,2,c,p2.bmp,p1.bmp,s,1,7800,p,p,teg
spikeycons16_extracols,Large,Large7,S3,2,c,p3.bmp,r3.bmp,d,1,553,p,r,wor
spikeycons16_extracols,Large,Large7,S3,2,i,rx1.bmp,px2.bmp,d,1,549,px,rx,lan
spikeycons16_extracols,Large,Large7,S3,2,i,rx4.bmp,p4.bmp,s,1,705,p,rx,rin
spikeycons16_extracols,Large,Large7,S3,2,c,p3.bmp,p4.bmp,s,1,764,p,p,tub
spikeycons16_extracols,Large,Large7,S3,2,c,p2.bmp,px2.bmp,d,1,3660,px,p,ped
spikeycons16_extracols,Large,Large7,S3,2,c,p2.bmp,r4.bmp,d,0,711,p,r,wem
spikeycons16_extracols,Large,Large7,S3,2,c,r3.bmp,p1.bmp,d,1,329,r,p,teg
spikeycons16_extracols,Large,Large7,S3,2,i,px4.bmp,p4.bmp,d,0,1313,p,px,bik
spikeycons16_extracols,Large,Large7,S3,2,i,px1.bmp,px3.bmp,s,1,614,px,px,kib
spikeycons16_extracols,Large,Large7,S3,2,c,rx2.bmp,r1.bmp,d,0,2203,rx,r,ren
spikeycons16_extracols,Large,Large7,S3,2,i,px4.bmp,rx4.bmp,d,0,938,px,rx,rin
spikeycons16_extracols,Large,Large7,S3,2,i,px3.bmp,r1.bmp,s,1,4162,r,px,kag
spikeycons16_extracols,Large,Large7,S3,2,i,rx1.bmp,r2.bmp,d,0,1366,r,rx,lan
spikeycons16_extracols,Large,Large7,S3,2,c,rx4.bmp,p3.bmp,s,1,1158,rx,p,dup
spikeycons16_extracols,Large,Large7,S3,2,c,r4.bmp,r3.bmp,s,0,315,r,r,wor
spikeycons16_extracols,Large,Large7,S3,2,i,rx3.bmp,p1.bmp,s,1,3913,p,rx,mun
spikeycons16_extracols,Large,Large7,S3,2,c,r2.bmp,px1.bmp,s,1,897,px,r,nim
spikeycons16_extracols,Large,Large7,S3,2,i,px2.bmp,rx1.bmp,d,0,696,rx,px,gat
spikeycons16_extracols,Large,Large7,S3,2,i,rx3.bmp,rx2.bmp,s,1,549,rx,rx,now
spikeycons16_extracols,Large,Large7,S3,2,i,px3.bmp,p3.bmp,d,0,879,p,px,kag
spikeycons16_extracols,Large,Large7,S3,2,i,r3.bmp,rx4.bmp,d,0,1042,r,rx,rin
spikeycons16_extracols,Large,Large7,S3,2,i,px4.bmp,rx4.bmp,d,0,687,rx,px,bik
spikeycons16_extracols,Large,Large7,S3,2,c,rx3.bmp,p1.bmp,s,1,949,rx,p,teg
spikeycons16_extracols,Large,Large7,S3,2,c,r2.bmp,r1.bmp,s,0,1376,r,r,nim
spikeycons16_extracols,Large,Large7,S3,2,c,p4.bmp,r1.bmp,d,0,1104,p,r,ren
spikeycons16_extracols,Large,Large7,S3,2,c,r2.bmp,p2.bmp,d,1,407,r,p,ped
spikeycons16_extracols,Large,Large7,S3,2,i,r4.bmp,px1.bmp,s,0,2148,r,px,kib
spikeycons16_extracols,Large,Large7,S3,2,c,p4.bmp,px4.bmp,d,0,547,px,p,tub
spikeycons16_extracols,Large,Large7,S3,2,c,r4.bmp,rx1.bmp,d,1,1501,rx,r,wem
spikeycons16_extracols,Large,Large7,S3,2,i,px2.bmp,px1.bmp,s,1,744,px,px,gat
spikeycons16_extracols,Large,Large7,S3,2,i,rx2.bmp,p2.bmp,s,1,1613,p,rx,now
spikeycons16_extracols,Large,Large7,S3,2,c,r3.bmp,px2.bmp,s,1,352,px,r,wor
spikeycons16_extracols,Large,Large7,S3,2,i,rx2.bmp,rx1.bmp,s,1,761,rx,rx,lan
spikeycons16_extracols,Large,Large7,S3,2,i,px3.bmp,rx3.bmp,d,1,3516,px,rx,mun
spikeycons16_extracols,Large,Large7,S3,2,c,p1.bmp,p3.bmp,s,0,291,p,p,dup
spikeycons16_extracols,Large,Large7,S3,2,c,r1.bmp,px4.bmp,s,0,4114,px,r,ren
spikeycons16_extracols,Large,Large7,S3,2,i,px4.bmp,px2.bmp,s,0,1081,px,px,bik
spikeycons16_extracols,Large,Large7,S3,2,c,r4.bmp,p3.bmp,d,1,16,r,p,dup
spikeycons16_extracols,Large,Large7,S3,2,c,rx2.bmp,p4.bmp,s,1,1661,rx,p,tub
spikeycons16_extracols,Large,Large7,S3,2,i,r1.bmp,rx3.bmp,d,1,2422,r,rx,mun
spikeycons16_extracols,Large,Large7,S3,2,i,px1.bmp,p2.bmp,d,0,7028,p,px,kib
spikeycons16_extracols,Large,Large7,S3,2,i,rx1.bmp,p3.bmp,s,0,2913,p,rx,lan
spikeycons16_extracols,Large,Large7,S3,2,c,px3.bmp,p1.bmp,d,1,1042,px,p,teg
spikeycons16_extracols,Large,Large7,S3,2,c,rx4.bmp,r3.bmp,d,1,552,rx,r,wor
spikeycons16_extracols,Large,Large7,S3,2,i,rx4.bmp,rx1.bmp,s,1,516,rx,rx,rin
spikeycons16_extracols,Large,Large7,S3,2,c,r4.bmp,r2.bmp,s,1,1651,r,r,wem
spikeycons16_extracols,Large,Large7,S3,2,i,rx3.bmp,px3.bmp,d,0,493,rx,px,kag
spikeycons16_extracols,Large,Large7,S3,2,i,px2.bmp,r3.bmp,s,0,758,r,px,gat
spikeycons16_extracols,Large,Large7,S3,2,c,p2.bmp,p4.bmp,s,1,1324,p,p,ped
spikeycons16_extracols,Large,Large7,S3,2,i,px1.bmp,rx2.bmp,d,1,435,px,rx,now
spikeycons16_extracols,Large,Large7,S3,2,c,p1.bmp,r2.bmp,d,0,4037,p,r,nim
spikeycons16_extracols,Large,Large7,S3,3,i,rx4.bmp,p4.bmp,s,1,909,p,rx,rin
spikeycons16_extracols,Large,Large7,S3,3,c,p3.bmp,px1.bmp,d,1,3178,px,p,dup
spikeycons16_extracols,Large,Large7,S3,3,c,p4.bmp,r1.bmp,d,1,806,r,p,tub
spikeycons16_extracols,Large,Large7,S3,3,c,rx1.bmp,p2.bmp,s,0,2926,rx,p,ped
spikeycons16_extracols,Large,Large7,S3,3,c,p2.bmp,p1.bmp,s,0,1654,p,p,teg
spikeycons16_extracols,Large,Large7,S3,3,i,r4.bmp,rx2.bmp,d,0,1147,r,rx,now
spikeycons16_extracols,Large,Large7,S3,3,i,rx3.bmp,rx4.bmp,s,0,2027,rx,rx,mun
spikeycons16_extracols,Large,Large7,S3,3,i,p1.bmp,px2.bmp,d,1,2540,p,px,gat
spikeycons16_extracols,Large,Large7,S3,3,i,px4.bmp,r2.bmp,s,1,2539,r,px,bik
spikeycons16_extracols,Large,Large7,S3,3,c,r4.bmp,px3.bmp,s,1,464,px,r,wem
spikeycons16_extracols,Large,Large7,S3,3,i,px1.bmp,rx2.bmp,d,0,2067,rx,px,kib
spikeycons16_extracols,Large,Large7,S3,3,c,rx3.bmp,r2.bmp,d,1,2668,rx,r,nim
spikeycons16_extracols,Large,Large7,S3,3,i,px4.bmp,px3.bmp,s,1,1154,px,px,kag
spikeycons16_extracols,Large,Large7,S3,3,c,p3.bmp,r3.bmp,d,1,621,p,r,wor
spikeycons16_extracols,Large,Large7,S3,3,c,r3.bmp,r1.bmp,s,0,2594,r,r,ren
spikeycons16_extracols,Large,Large7,S3,3,i,rx1.bmp,px2.bmp,d,1,1725,px,rx,lan
spikeycons16_extracols,Large,Large7,S3,3,i,px4.bmp,rx4.bmp,d,0,1924,px,rx,rin
spikeycons16_extracols,Large,Large7,S3,3,c,rx4.bmp,p3.bmp,s,0,3548,rx,p,dup
spikeycons16_extracols,Large,Large7,S3,3,i,rx3.bmp,rx2.bmp,s,1,1514,rx,rx,now
spikeycons16_extracols,Large,Large7,S3,3,c,p2.bmp,px2.bmp,d,1,1283,px,p,ped
spikeycons16_extracols,Large,Large7,S3,3,c,r4.bmp,r3.bmp,s,1,715,r,r,wor
spikeycons16_extracols,Large,Large7,S3,3,c,r3.bmp,p1.bmp,d,0,459,r,p,teg
spikeycons16_extracols,Large,Large7,S3,3,c,r2.bmp,px1.bmp,s,1,1398,px,r,nim
spikeycons16_extracols,Large,Large7,S3,3,i,px1.bmp,px3.bmp,s,0,483,px,px,kib
spikeycons16_extracols,Large,Large7,S3,3,i,rx3.bmp,p1.bmp,s,1,2034,p,rx,mun
spikeycons16_extracols,Large,Large7,S3,3,c,p3.bmp,p4.bmp,s,1,1257,p,p,tub
spikeycons16_extracols,Large,Large7,S3,3,i,px3.bmp,r1.bmp,s,1,3701,r,px,kag
spikeycons16_extracols,Large,Large7,S3,3,c,rx2.bmp,r1.bmp,d,0,3697,rx,r,ren
spikeycons16_extracols,Large,Large7,S3,3,i,px4.bmp,p4.bmp,d,0,4049,p,px,bik
spikeycons16_extracols,Large,Large7,S3,3,i,rx1.bmp,r2.bmp,d,1,725,r,rx,lan
spikeycons16_extracols,Large,Large7,S3,3,i,px2.bmp,rx1.bmp,d,1,3046,rx,px,gat
spikeycons16_extracols,Large,Large7,S3,3,c,p2.bmp,r4.bmp,d,1,480,p,r,wem
spikeycons16_extracols,Large,Large7,S3,3,i,px4.bmp,rx4.bmp,d,1,3296,rx,px,bik
spikeycons16_extracols,Large,Large7,S3,3,i,rx2.bmp,p2.bmp,s,1,1802,p,rx,now
spikeycons16_extracols,Large,Large7,S3,3,c,rx3.bmp,p1.bmp,s,1,2883,rx,p,teg
spikeycons16_extracols,Large,Large7,S3,3,c,p4.bmp,r1.bmp,d,1,2878,p,r,ren
spikeycons16_extracols,Large,Large7,S3,3,c,r4.bmp,rx1.bmp,d,1,517,rx,r,wem
spikeycons16_extracols,Large,Large7,S3,3,i,px3.bmp,p3.bmp,d,1,1703,p,px,kag
spikeycons16_extracols,Large,Large7,S3,3,i,r4.bmp,px1.bmp,s,1,2419,r,px,kib
spikeycons16_extracols,Large,Large7,S3,3,c,p1.bmp,p3.bmp,s,0,1340,p,p,dup
spikeycons16_extracols,Large,Large7,S3,3,c,r2.bmp,p2.bmp,d,1,464,r,p,ped
spikeycons16_extracols,Large,Large7,S3,3,i,r3.bmp,rx4.bmp,d,1,669,r,rx,rin
spikeycons16_extracols,Large,Large7,S3,3,c,p4.bmp,px4.bmp,d,1,1238,px,p,tub
spikeycons16_extracols,Large,Large7,S3,3,c,r2.bmp,r1.bmp,s,1,934,r,r,nim
spikeycons16_extracols,Large,Large7,S3,3,i,rx2.bmp,rx1.bmp,s,1,548,rx,rx,lan
spikeycons16_extracols,Large,Large7,S3,3,i,px2.bmp,px1.bmp,s,1,3990,px,px,gat
spikeycons16_extracols,Large,Large7,S3,3,i,px3.bmp,rx3.bmp,d,1,768,px,rx,mun
spikeycons16_extracols,Large,Large7,S3,3,c,r3.bmp,px2.bmp,s,1,1132,px,r,wor
spikeycons16_extracols,Large,Large7,S3,3,i,rx1.bmp,p3.bmp,s,1,1122,p,rx,lan
spikeycons16_extracols,Large,Large7,S3,3,c,px3.bmp,p1.bmp,d,0,1364,px,p,teg
spikeycons16_extracols,Large,Large7,S3,3,i,r1.bmp,rx3.bmp,d,1,366,r,rx,mun
spikeycons16_extracols,Large,Large7,S3,3,i,px1.bmp,p2.bmp,d,0,901,p,px,kib
spikeycons16_extracols,Large,Large7,S3,3,i,rx3.bmp,px3.bmp,d,0,1432,rx,px,kag
spikeycons16_extracols,Large,Large7,S3,3,i,rx4.bmp,rx1.bmp,s,1,815,rx,rx,rin
spikeycons16_extracols,Large,Large7,S3,3,c,rx4.bmp,r3.bmp,d,1,599,rx,r,wor
spikeycons16_extracols,Large,Large7,S3,3,i,px1.bmp,rx2.bmp,d,0,861,px,rx,now
spikeycons16_extracols,Large,Large7,S3,3,c,p2.bmp,p4.bmp,s,1,4487,p,p,ped
spikeycons16_extracols,Large,Large7,S3,3,i,px2.bmp,r3.bmp,s,1,1100,r,px,gat
spikeycons16_extracols,Large,Large7,S3,3,c,r4.bmp,r2.bmp,s,1,2838,r,r,wem
spikeycons16_extracols,Large,Large7,S3,3,c,r4.bmp,p3.bmp,d,1,205,r,p,dup
spikeycons16_extracols,Large,Large7,S3,3,i,px4.bmp,px2.bmp,s,0,1473,px,px,bik
spikeycons16_extracols,Large,Large7,S3,3,c,r1.bmp,px4.bmp,s,1,1581,px,r,ren
spikeycons16_extracols,Large,Large7,S3,3,c,p1.bmp,r2.bmp,d,1,720,p,r,nim
spikeycons16_extracols,Large,Large7,S3,3,c,rx2.bmp,p4.bmp,s,1,4060,rx,p,tub
spikeycons16_extracols,Large,Large7,S3,4,i,rx4.bmp,p4.bmp,s,1,1172,p,rx,rin
spikeycons16_extracols,Large,Large7,S3,4,c,p2.bmp,p1.bmp,s,1,936,p,p,teg
spikeycons16_extracols,Large,Large7,S3,4,i,rx1.bmp,px2.bmp,d,1,220,px,rx,lan
spikeycons16_extracols,Large,Large7,S3,4,c,r3.bmp,r1.bmp,s,1,3042,r,r,ren
spikeycons16_extracols,Large,Large7,S3,4,c,p3.bmp,r3.bmp,d,0,152,p,r,wor
spikeycons16_extracols,Large,Large7,S3,4,i,px1.bmp,rx2.bmp,d,0,4942,rx,px,kib
spikeycons16_extracols,Large,Large7,S3,4,i,p1.bmp,px2.bmp,d,1,832,p,px,gat
spikeycons16_extracols,Large,Large7,S3,4,c,rx3.bmp,r2.bmp,d,1,1291,rx,r,nim
spikeycons16_extracols,Large,Large7,S3,4,i,px4.bmp,px3.bmp,s,0,2838,px,px,kag
spikeycons16_extracols,Large,Large7,S3,4,c,p4.bmp,r1.bmp,d,1,943,r,p,tub
spikeycons16_extracols,Large,Large7,S3,4,c,r4.bmp,px3.bmp,s,1,159,px,r,wem
spikeycons16_extracols,Large,Large7,S3,4,i,px4.bmp,r2.bmp,s,0,1334,r,px,bik
spikeycons16_extracols,Large,Large7,S3,4,c,rx1.bmp,p2.bmp,s,1,1222,rx,p,ped
spikeycons16_extracols,Large,Large7,S3,4,i,r4.bmp,rx2.bmp,d,1,1023,r,rx,now
